density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureA,48,811.2836829001552,0.0500787226611888,6.698617786910037
High,architectureA,49,865.4683529769743,0.0501568041412125,6.763270808929809
High,architectureA,50,860.916592540996,0.0500451850017943,6.7579976269605755
High,architectureA,51,846.9061842764334,0.0501511045364323,6.741589926151964
High,architectureA,52,847.8845205179651,0.0501118459527898,6.7427444478842755
High,architectureA,53,881.7754770082335,0.0500916732746152,6.7819374623854305
High,architectureA,54,852.4170819021886,0.0500333497188735,6.748075939796297
High,architectureA,55,833.5268239717113,0.0500478430420556,6.725665884002597
High,architectureA,56,826.3479021882886,0.0501887949933419,6.717015873935689
High,architectureA,57,834.3170431957208,0.050085632130976,6.726613477837602
High,architectureA,58,844.9772903100898,0.0500302640883762,6.73930975162335
High,architectureA,59,873.3327134609854,0.0500608590772458,6.772316598309283
High,architectureA,60,811.8335574827468,0.0500650538086955,6.699295340681196
High,architectureA,61,812.332590625944,0.0501152697573033,6.69990985066773
High,architectureA,62,929.888956940742,0.0500342931340047,6.835065177879431
High,architectureA,63,792.4912603071441,0.0500986632142607,6.6751814776870235
High,architectureA,64,794.1823205166551,0.0500860823755305,6.677313057704798
High,architectureA,65,849.8000785966072,0.0500619879604059,6.745001120169066
High,architectureA,66,882.2809243662603,0.0501018180968957,6.782510513645543
High,architectureA,67,818.5292889190991,0.0501197843868947,6.707509179822893
High,architectureA,68,886.6788104628105,0.0500720428945162,6.787482809024534
High,architectureA,69,936.9979076402956,0.0501122537241537,6.842681049194622
High,architectureA,70,883.271458106828,0.050106778639466,6.78363258043249
High,architectureA,71,743.6105966536322,0.0501216396966209,6.61151750622132
High,architectureA,72,881.4340160687553,0.0500828230314182,6.78155014488846
High,architectureA,73,832.60349426092,0.050045150623318,6.724557531558362
High,architectureA,74,887.6835057453147,0.0501126361586505,6.788615267013188
High,architectureA,75,846.9050951422917,0.0500426895452175,6.741588640136037
High,architectureA,76,827.6654160429265,0.0500730552155753,6.718608985815468
High,architectureA,77,833.5944691442248,0.0500492613523354,6.72574703607333
